url,country,cluster,internal_links_out_before,related_source,recommended_links,gap
https://hacecuentas.com/calculadora-cuotas-sin-interes-precio,AR,loans,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-customer-effort-score-ces,AR,business,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-decibelios-distancia-sonido,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-deck-madera-tablas-tornillos,AR,construction,8,manual+auto,5,OK
https://hacecuentas.com/calculadora-deduccion-alquiler-ganancias-40-porciento,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deduccion-familia-conyuge-hijo-ganancias,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deduccion-prepaga-medicina-ganancias,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deep-work-cal-newport-horas-maximo-diario,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deficit-calorico-perder-peso,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-delay-tiempo-ms-bpm,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-densidad-pixeles-pantalla-ppi-retina,AR,food,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-depositos-alquiler-cuantos-meses-devolucion,AR,housing,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-depreciacion-activos-linea-recta,AR,business,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-derivada-funcion-basica,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-derivada-polinomio-coeficientes,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-desalojo-causa-plazos-honorarios-juicio,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-desarrollo-motor-bebe,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-descanso-post-maraton-regla-1-dia-km,AR,automotive,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-descanso-entre-series-gimnasio,AR,sports_non_medical,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-descenso-futbol-argentino-promedios,AR,sports_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-descuento-porcentaje-precio,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-descuento-precio-final,AR,business,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-desvio-estandar-varianza-conjunto,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-determinante-inversa-matriz-2x2,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deuda-avalancha-vs-bola-nieve-comparar,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deuda-bola-nieve,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-deuda-tarjeta-pago-minimo-meses,AR,savings,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-dia-nacimiento-semana,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-diametro-caneria-agua-caudal,AR,construction,1,manual+auto,4,OK
https://hacecuentas.com/dias-entre-dos-fechas,AR,utilities,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-dias-ideales-viaje-destino,AR,travel,8,manual+auto,5,OK
https://hacecuentas.com/calculadora-dias-juntos-pareja,AR,utilities,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-dias-minimos-test-embarazo-positivo,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dias-preparacion-examen-oficial-idioma,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dias-promedio-pago-proveedores-dpp,AR,business,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dias-vacaciones-ganadas-antiguedad-lct,AR,employment_termination,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dias-vacaciones-ley,AR,employment_termination,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dictado-velocidad-palabras-escuchar-idioma,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dientes-bebe-cronologia,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-diferencia-horaria-ciudades-paises,AR,travel,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-dilatacion-termica-longitud,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-distancia-caida-libre-altura,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-distancia-entre-dos-puntos-2d-3d,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-distancia-entre-plantas-espaciado,AR,other,8,manual+auto,5,OK
https://hacecuentas.com/calculadora-distancia-estrella-parsec,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-distancia-focal-equivalente,AR,taxes,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-distancia-frenado-velocidad-adhesion,AR,automotive,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-distancia-recorrida-futbol-jugador,AR,sports_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-distribucion-muebles-porcentaje-libre,AR,utilities,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-distribucion-normal-area,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-diversificacion-portafolio-correlacion,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-division-bienes-divorcio,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-divisor-tension-resistivo,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-divorcio-express-costo-argentina-honorarios,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-divorcio-liquidacion-bienes-gananciales-costo,AR,savings,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-dni-extranjero-residencia-costo-migraciones,AR,savings,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-dni-pasaporte-costo-tramite-argentina,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/conversor-dolar-argentina,AR,investments,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dolar-blue-vs-oficial-brecha,AR,investments,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-dolar-mep-paso-a-paso-costo-operacion,AR,investments,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-dpi-ppp-impresion-resolucion,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-dso-dias-promedio-cobro,AR,business,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-duolingo-tiempo-dia-nivel-mcer-progreso,AR,education,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-duracion-bateria-mah-consumo,AR,other,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-duracion-carrera-materias-por-cuatrimestre,AR,food,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-duracion-carrera-universidad,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/eclipse-solar-12-agosto-2026,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-ecuacion-cuadratica-raices-discriminante,AR,mathematics,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ecuacion-cuadratica-formula-resolvente,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-ecuaciones-cinematicas-mru-mrua,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-cachorro-humano,AR,pets_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-humana-conejo-anos,AR,pets_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-edad-corregida-prematuro,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-en-dias,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-en-semanas,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-exacta-anos-meses-dias-segundos,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-gato-humano-formula-anos,AR,pets_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-gato-anos-humanos,AR,pets_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-gestacional-corregida-prematuro,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-ideal-pareja,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-ingreso-escolar-primaria-jardin,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-edad-metabolica,AR,health_low_risk,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-edad-perro-humano-raza-tamano,AR,pets_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-edad-perro-humano,AR,pets_non_medical,8,manual+auto,5,OK
https://hacecuentas.com/calculadora-edad-perro-anos-humanos,AR,pets_non_medical,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-edad-planeta,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-sol-vida-restante,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-edad-exacta,AR,utilities,4,manual+auto,4,OK
https://hacecuentas.com/calculadora-efecto-doppler-frecuencia,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-embarazada-aumento-peso-semana-imc-previo,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-embarazo-gemelar,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-embarazo,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-embargo-sueldo-porcentaje-maximo,AR,salary,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-emigrar-espana-presupuesto-inicial-6meses,AR,food,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-emisiones-co2-auto-g-km-anual,AR,automotive,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-energia-cinetica-joules,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-energia-pc-gaming-costo-mes,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-engagement-rate-instagram,AR,other,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-engagement-rate-redes-sociales,AR,business,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-ensalada-por-persona,AR,food,6,manual+auto,5,OK
https://hacecuentas.com/calculadora-entropia-cambio-fase,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-envejecer-mascota-humano-tabla-raza-tamano,AR,pets_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-equipaje-mano-bodega-peso-volumen-aerolinea,AR,travel,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-equipaje-peso-sobrepeso-coste-por-kilo,AR,travel,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-equipaje-vuelo-kg-lb-limites,AR,travel,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-equivalencia-huevos-tamano-gramos-claras,AR,taxes,7,manual+auto,5,OK
https://hacecuentas.com/calculadora-equivalencia-toefl-ielts-cambridge-mcer,AR,taxes,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ergonomia-escritorio-medidas,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-escala-plano-mapa,AR,mathematics,5,manual+auto,5,OK
https://hacecuentas.com/calculadora-escala-richter-magnitud-energia,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-escalera-huella-contrahuella-ley-blondel,AR,construction,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-espejo-tamano-pared-ideal,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-esperanza-vida-gato-raza-indoor,AR,pets_non_medical,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-espesor-vidrio-ventana-m2,AR,construction,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-estacionamiento-medido-hora-caba-zona,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-estampillado-sellado-inmueble-pba-caba-2026,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-estante-peso-maximo-material,AR,food,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-estatura-adulta-hijo,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-estimador-costo-viaje-taxi-remis,AR,automotive,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-expectativa-vida,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-expensas-departamento-calcular-m2-categoria,AR,housing,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-expensas-departamento-estimado,AR,housing,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-exposicion-ruido-decibeles-segura,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-exposicion-sol-vitamina-d,AR,health_low_risk,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-exposicion-triangulo,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-factor-potencia-corregir,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-factorial-numero-n,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-factorial-combinatoria-permutaciones,AR,mathematics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-factura-electronica-afip-primera-vez,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-factura-gas-estimada,AR,utilities,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-factura-luz-estimada,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-facturacion-maxima-monotributo-vs-ri,AR,taxes,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-facturas-por-persona-desayuno,AR,food,5,manual+auto,5,OK
https://hacecuentas.com/calculadora-fecha-10000-dias,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fecha-boda-ideal,AR,events,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fecha-celo-perra,AR,pets_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fecha-probable-concepcion,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fecha-probable-parto,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-feriados-argentina-2026-calendario,AR,utilities,4,manual+auto,4,OK
https://hacecuentas.com/calculadora-tiempo-fermentacion-masa-temperatura,AR,food,5,manual+auto,5,OK
https://hacecuentas.com/calculadora-fertilidad-masculina-edad,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-sucesion-fibonacci-termino-n,AR,mathematics,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-fibra-dietetica-recomendada-diaria-edad,AR,health_low_risk,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-fideicomiso-construccion-aporte-cuotas,AR,loans,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-filtro-nd-pasos-exposicion,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-finiquito-liquidacion-mexico-2026,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-flash-numero-guia-distancia,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-flujo-caja-libre-fcf,AR,business,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-foco-led-equivalencia-watts-lumens,AR,taxes,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-fondo-asistencia-laboral-fal-ley-27802,AR,business,6,manual+auto,5,OK
https://hacecuentas.com/calculadora-fondo-desempleo-anses-monto-tiempo,AR,retirement,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-fondo-emergencia-meses-gastos-cuanto,AR,savings,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-formula-citacion-apa,AR,education,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-fps-fluidez-video-juego,AR,other,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-fps-frames-por-segundo-juego,AR,other,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-fps-ideal-monitor-hz,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fracciones-suma-resta-multiplicacion-division,AR,investments,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-frecuencia-bano-perro-raza-tipo-pelo,AR,pets_non_medical,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-fc-maxima-zonas-karvonen,AR,sports_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-frecuencia-cardiaca-maxima-edad,AR,health_low_risk,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-frecuencia-cardiaca-zonas-entrenamiento,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-frecuencia-corte-unas-perro-gato,AR,pets_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-frecuencia-entrenamiento-grupo-muscular,AR,sports_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-freelance-tarifa-hora,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fuerza-friccion-coeficiente,AR,statistics,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-fusible-amperaje-cable-seccion,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-gaming-fps-componentes-pc-armar-presupuesto,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ganancia-perdida-criptomonedas,AR,investments,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ganancias-aguinaldo-sac-retencion,AR,employment_termination,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ganancias-empleados-4ta-categoria-2026,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-retencion-ganancias-rg-830,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impuesto-ganancias-sueldo,AR,salary,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-ganancias-tramos-empleado-mensual-2026,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-garrafa-gas-duracion,AR,utilities,5,manual+auto,5,OK
https://hacecuentas.com/calculadora-gas-natural-subsidio-zonas-frias-patagonia,AR,utilities,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-gasto-agua-mensual-hogar-litros,AR,utilities,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-gastos-escritura-compra-inmueble,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-gastos-escritura-compraventa,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-gastos-escriturar-vivienda-primera-casa,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-gel-energetico-carrera-cuantos,AR,sports_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-generacion-perteneces,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-generador-qr,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-germinacion-tiempo-temperatura,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-gestacion-perro-gato-duracion-parto,AR,pets_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-gestacion-perra,AR,pets_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-gpa-argentino-a-escala-4,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-gpa-promedio-americano-escala-4-0,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-grasa-corporal-pliegues,AR,sports_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-porcentaje-grasa-corporal,AR,health_low_risk,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-grasa-subcutanea-visceral-total-diferencia,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-gratificacion-peru-julio-diciembre-2026,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-guarderia-jardin-maternal-costo-caba-mensual,AR,food,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-haber-minimo-jubilatorio-2026-bono-total,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-halving-bitcoin-2026-fecha,AR,savings,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-handicap-golf-diferencial,AR,sports_non_medical,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-handicap-golf-estimado,AR,sports_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-hashes-bcrypt-costo-tiempo-cracking,AR,other,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-heladas-fecha-primera-ultima-zona,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-herencia-legitima,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-hidratacion-corredor-maraton-carrera,AR,sports_non_medical,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-hidroponia-nutrientes-ec-ppm,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-hielo-para-fiesta,AR,food,5,manual+auto,5,OK
https://hacecuentas.com/calculadora-hitos-desarrollo-bebe-edad-meses,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-honorarios-abogado,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-hora-mundo-zona-horaria,AR,utilities,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-horas-estudio-idioma-fluidez-fsi,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-horas-estudio-materia-creditos,AR,loans,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-horas-extra,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-horas-extras-50-100,AR,savings,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-horas-maestria-curva-aprendizaje-80-20,AR,education,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-horas-peliculas-serie-inmersion-idioma,AR,taxes,7,manual+auto,5,OK
https://hacecuentas.com/calculadora-horas-practica-10000-maestria-gladwell,AR,education,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-horas-sueno-hijo-edad-recomendadas,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-horas-sueno-necesarias-edad-adulto,AR,health_low_risk,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-horas-trabajo-necesarias-para-comprar,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-horas-vida-restantes,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-huella-carbono-alimentacion-semanal,AR,food,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-huella-carbono-auto-anual,AR,food,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-huella-carbono-personal,AR,food,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-huella-digital-estimacion,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-huella-hidrica-alimentos-litros,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-humedad-relativa-ideal-ambiente,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-iibb-convenio-multilateral-coeficientes,AR,taxes,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-iluminacion-lux-lumens-ambiente,AR,utilities,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-imc-adultos-mayores-edad-tabla,AR,health_low_risk,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-imc-infantil-percentil,AR,health_low_risk,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-imc,AR,health_low_risk,6,manual+auto,5,OK
https://hacecuentas.com/calculadora-impedancia-circuito-rlc,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impermanent-loss-defi-2026,AR,savings,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-impermeabilizante-membrana-m2-techo,AR,construction,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-implantacion-embrion,AR,health_low_risk,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impresion-dpi-calidad,AR,other,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impuesto-cheque-debitos-creditos,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impuesto-ganancia-cripto-argentina-2026,AR,taxes,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-impuesto-pais-pasaje-avion-internacional,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impuesto-renta-peru-4ta-5ta-2026,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impuesto-sellos-inmueble-contrato,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-impuesto-transferencia-itu-iti-inmueble,AR,taxes,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-indemnizacion-despido,AR,employment_termination,7,manual+auto,5,OK
https://hacecuentas.com/calculadora-indice-asistencia-faltas,AR,education,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-indice-bienestar-who5,AR,utilities,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-indice-cintura-estatura,AR,health_low_risk,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-indice-glucemico-carga-alimento-porcion,AR,health_low_risk,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-indice-masa-corporal-pediatrico,AR,health_low_risk,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-legibilidad-texto-flesch,AR,education,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-inflacion-acumulada-periodo,AR,investments,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-actualizacion-inflacion-ipc,AR,investments,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-inflacion-perdida-poder-adquisitivo,AR,investments,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-inflacion-poder-compra,AR,investments,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-influencer-tarifa-estimada,AR,other,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ingesta-sodio-diaria-mg-sal-hipertension,AR,health_low_risk,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ingles-nivel-mcer-horas-estudio-fsi,AR,education,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-ingles-niveles-cambridge-duolingo-tiempo-conversion,AR,education,3,manual+auto,4,OK
https://hacecuentas.com/calculadora-ingreso-colegio-privado-cuota-anual-caba,AR,taxes,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-ingreso-medicina-puntaje-cbc-uba-2026,AR,education,2,manual+auto,4,OK
https://hacecuentas.com/calculadora-ingresos-brutos-provincial,AR,salary,0,auto(TF-IDF),4,OK
https://hacecuentas.com/calculadora-inmobiliario-provincial-pba-tramos,AR,housing,1,manual+auto,4,OK
https://hacecuentas.com/calculadora-integral-definida-basica,AR,mathematics,0,auto(TF-IDF),4,OK
